batter,april_pa,april_actual_woba,april_xwoba,park_factor,bip,hits_bip,hard_hit_count,total_batted,babip,babip_luck,xwoba_gap,xwoba_park_adj,hard_hit_rate,luck_score,signal,outcome_pa,outcome_woba,woba_change,outcome
682998,145,0.3,0.2996693014645626,1.0,100.0,27.0,30.0,100.0,0.27,-0.02999999999999997,0.00033069853543737926,0.2996693014645626,0.3,-0.011801580878737563,NEUTRAL,320,0.31796875,0.018299448535437413,IMPROVED
683002,143,0.4195804195804196,0.3841777800866271,1.04,81.0,26.0,53.0,87.0,0.32098765432098764,0.020987654320987648,0.035402639493792465,0.36940171162175683,0.6091954022988506,0.029636645424670538,SLIGHT_SELL,356,0.39873595505617976,0.029334243434422924,IMPROVED
683011,146,0.3541095890410959,0.3203043829613372,1.01,94.0,30.0,39.0,96.0,0.3191489361702128,0.019148936170212794,0.03380520607975873,0.3171330524369675,0.40625,0.027942698115940356,SLIGHT_SELL,358,0.29832402234636873,-0.018809030090598755,DECLINED
683734,129,0.237984496124031,0.26939297204387297,0.97,84.0,23.0,27.0,77.0,0.27380952380952384,-0.026190476190476153,-0.03140847591984197,0.2777247134472917,0.35064935064935066,-0.029321276028095644,SLIGHT_BUY,302,0.32268211920529805,0.04495740575800633,IMPROVED
683737,122,0.35737704918032787,0.37339145306804045,1.0,61.0,22.0,26.0,64.0,0.36065573770491804,0.060655737704918056,-0.01601440388771258,0.37339145306804045,0.40625,0.014653652749339677,NEUTRAL,274,0.3514598540145985,-0.02193159905344194,DECLINED
686217,125,0.3216,0.28981189709585364,1.02,79.0,27.0,18.0,74.0,0.34177215189873417,0.04177215189873418,0.031788102904146354,0.28412931087828786,0.24324324324324326,0.035781722501981486,SLIGHT_SELL,251,0.3181274900398406,0.03399817916155273,IMPROVED
686469,132,0.3140151515151515,0.3609966132668601,0.96,93.0,21.0,42.0,91.0,0.22580645161290322,-0.07419354838709677,-0.046981461751708586,0.376038138819646,0.46153846153846156,-0.05786629640586386,BUY_LOW,318,0.3264150943396226,-0.04962304448002336,DECLINED
686668,123,0.3369918699186992,0.2888129740481741,1.12,72.0,30.0,29.0,75.0,0.4166666666666667,0.1166666666666667,0.04817889587052515,0.2578687268287268,0.38666666666666666,0.07557400418898177,SELL_HIGH,312,0.3485576923076923,0.09068896547896549,IMPROVED
686823,96,0.33177083333333335,0.32051599506295675,0.98,73.0,21.0,34.0,70.0,0.2876712328767123,-0.012328767123287676,0.0112548382703766,0.32705713781934365,0.4857142857142857,0.0018213961129108884,NEUTRAL,166,0.3045180722891566,-0.02253906553018703,DECLINED
687263,124,0.2842741935483871,0.28249374090326457,0.95,80.0,25.0,28.0,77.0,0.3125,0.012500000000000011,0.0017804526451225544,0.2973618325297522,0.36363636363636365,0.0060682715870735374,NEUTRAL,284,0.34788732394366195,0.05052549141390977,IMPROVED
687401,90,0.3388888888888889,0.313208021031796,1.02,54.0,17.0,18.0,51.0,0.3148148148148148,0.014814814814814836,0.025680867857092893,0.3070666872860745,0.35294117647058826,0.02133444664018167,SLIGHT_SELL,238,0.3310924369747899,0.024025749688715403,IMPROVED
690993,117,0.20982905982905983,0.30544427943979197,0.98,83.0,16.0,24.0,87.0,0.1927710843373494,-0.10722891566265058,-0.09561521961073213,0.31167783616305306,0.27586206896551724,-0.1002606980314995,BUY_LOW,263,0.37243346007604566,0.06075562391299261,IMPROVED
691026,106,0.3391509433962264,0.3179594505494506,1.0,67.0,27.0,18.0,65.0,0.40298507462686567,0.10298507462686568,0.02119149284677585,0.3179594505494506,0.27692307692307694,0.053908925558811785,SELL_HIGH,313,0.31789137380191695,-6.807674753361859e-05,FLAT
694192,122,0.2983606557377049,0.26395911199493716,1.02,70.0,22.0,24.0,65.0,0.3142857142857143,0.01428571428571429,0.03440154374276777,0.25878344313229135,0.36923076923076925,0.02635521195994638,SLIGHT_SELL,236,0.34385593220338984,0.08507248907109849,IMPROVED
694384,106,0.30566037735849055,0.30029156730919754,0.95,67.0,17.0,23.0,72.0,0.2537313432835821,-0.04626865671641789,0.005368810049293016,0.3160963866412606,0.3194444444444444,-0.015286176656991347,NEUTRAL,315,0.3422222222222222,0.0261258355809616,IMPROVED
694671,137,0.32153284671532845,0.31644859353579896,1.06,88.0,29.0,33.0,84.0,0.32954545454545453,0.02954545454545454,0.005084253179529485,0.29853640899603673,0.39285714285714285,0.01486873372589951,NEUTRAL,235,0.30957446808510636,0.01103805908906963,FLAT
696285,82,0.3195121951219512,0.31077052112676057,1.0,62.0,22.0,20.0,59.0,0.3548387096774194,0.054838709677419384,0.008741673995190657,0.31077052112676057,0.3389830508474576,0.02718048826808215,SLIGHT_SELL,271,0.28690036900369004,-0.02387015212307053,DECLINED
701538,115,0.31956521739130433,0.3369439749627209,0.95,83.0,28.0,41.0,88.0,0.3373493975903614,0.03734939759036143,-0.017378757571416548,0.3546778683818115,0.4659090909090909,0.004512504493294645,NEUTRAL,287,0.34843205574912894,-0.006245812632682535,FLAT
702358,92,0.3565217391304348,0.29486465883062085,1.0,66.0,25.0,24.0,65.0,0.3787878787878788,0.0787878787878788,0.06165708029981393,0.29486465883062085,0.36923076923076925,0.06850939969503987,SELL_HIGH,115,0.21739130434782608,-0.07747335448279477,DECLINED
807799,104,0.3697115384615385,0.3189434662191741,1.04,76.0,26.0,26.0,71.0,0.34210526315789475,0.04210526315789476,0.050768072242364404,0.3066764098261289,0.36619718309859156,0.04730294860857655,SELL_HIGH,149,0.34328859060402683,0.03661218077789791,IMPROVED
